Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Metadata,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url,Product Image 6 Url,Product Image 7 Url,Product Image 8 Url,Product Image 9 Url,Product Image 10 Url
,yo-persona,"Yo, persona",,"¿Sabes con total certeza que eres una persona? ¿Cómo sabes que en realidad no eres un robot? Si tuvieras dos o tres cerebros, ¿Serías dos o tres personas? ¿Y tú, qué piensas?

Yo, persona es un libro-juego presentado dentro de una caja que indaga sobre quién somos y qué somos con humor, curiosidad y rigor.

El sello Wonder Ponder acerca a sus lectores a algunas de las grandes preguntas de la filosofía de forma divertida y atractiva. Escenas curiosas y preguntas intrigantes invitan a la reflexión y al diálogo, estimulando el desarrollo de un pensamiento propio y facilitando la construcción de un mapa visual y conceptual del tema abordado en cada título.

Para leerse a solas o en compañía, las cajas Wonder ponder están diseñadas para mirarlas, leerlas y pensar sobre ellas en contextos familiares, lúdicos o educativos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/yp6ed.png?v=1725999869,300.0,,,,,,,,,,,,,true,,"{""publisher"":""Casa de cuentos""}",,Default Title,,9788494316722,false,true,300.0,,,,,,,,23.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/yp6ed.png?v=1725999869,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Yo_persona_extendido.png?v=1725999869,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/YoPersona_caja7.jpg?v=1725999869,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/YoPersona_caja6.jpg?v=1725999869,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/YoPersona_caja5.jpg?v=1725999869,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/YoPersona_caja4.jpg?v=1725999869,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/YoPersona_caja3.jpg?v=1725999869,,,
,mundo-cruel,Mundo cruel,,"¿Matar hormigas te parece cruel? ¿Te gustaría vivir en un zoo? ¿Por qué? ¿Es siempre cruel obligar a alguien a hacer algo que no quiere hacer? ¿Y tú, qué piensas?

Mundo cruel es un libro-juego presentado dentro de una caja que indaga sobre la crueldad y sus distintos matices en la vida cotidiana con humor, intriga, rigor y cuidado.

El sello Wonder Ponder acerca a sus lectores a algunas de las grandes preguntas de la filosofía de forma divertida y atractiva. Escenas curiosas y preguntas intrigantes invitan a la reflexión y al diálogo, estimulando el desarrollo de un pensamiento propio y facilitando la construcción de un mapa visual y conceptual del tema abordado en cada título.

Para leerse a solas o en compañía, las cajas Wonder ponder están diseñadas para mirarlas, leerlas y pensar sobre ellas en contextos familiares, lúdicos o educativos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_20200831_124545703_HDR.jpg?v=1725999684,300.0,,,,,,,,,,,,,true,,"{""publisher"":""Wonder Ponder""}",,Default Title,,9788494870996,false,true,300.0,,,,,,,,23.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_20200831_124545703_HDR.jpg?v=1725999684,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Mundo_cruel_extendido_2.png?v=1725999685,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/sin_titulo-6-2.jpg?v=1725999684,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/sin_titulo-4-2.jpg?v=1725999685,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_20200831_123935132_HDR.jpg?v=1725999685,,,,,
,el-gato-que-vivio-un-millon-de-vidas,El gato que vivió un millón de vidas,,"Con más de dos millones de copias vendidas en el Japón, esta historia simple y conmovedora nos da la oportunidad de abrirnos a los misterios más maravillosos e inexplicables de la vida: el amor, la pérdida, el egoísmo y la gratitud.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/18.jpg?v=1725996985,437.0,,,,,,,,,,,,,true,,"{""publisher"":""Niño""}",,Default Title,,9789569569128,false,true,437.0,,,,,,,,23.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/18.jpg?v=1725996985,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/43.png?v=1725996985,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/63.png?v=1725996985,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/55.png?v=1725996985,,,,,,
,pellizcame,Pellízcame!,,"¿Y si la vida fuera un sueño? ¿O un cuento? ¿O una gran ilusión? ¿Y si te pellizcaras? ¿Acabarías con la duda? ¿Qué es real? ¿Qué no es tan real? Y tú, ¿qué piensas?

¡Pellizcame! es un libro-juego presentado dentro de una caja que indaga sobre la realidad, la imaginación y los sueños con humor, intriga, rigor y cuidado.

El sello Wonder Ponder acerca a sus lectores a algunas de las grandes preguntas de la filosofía de forma divertida y atractiva. Escenas curiosas y preguntas intrigantes invitan a la reflexión y al diálogo, estimulando el desarrollo de un pensamiento propio y facilitando la construcción de un mapa visual y conceptual del tema abordado en cada título.

Para leerse a solas o en compañía, las cajas Wonder ponder están diseñadas para mirarlas, leerlas y pensar sobre ellas en contextos familiares, lúdicos o educativos.

Para niños (6+), jóvenes y adultos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/PortadaPell_zcame.png?v=1725996601,293.5,,,,,,,,,,,,,true,,"{""publisher"":""Wonder Ponder""}",,Default Title,,9788494316791,false,true,293.5,,,,,,,,23.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/PortadaPell_zcame.png?v=1725996601,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Pell_zcame_Tresojos_preguntas.png?v=1725996601,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Pell_zcame_Tresojos_escena.png?v=1725996601,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Pell_zcame_Rufino_escena.png?v=1725996601,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Pell_zcame_Rufino_Preguntas.png?v=1725996601,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Pell_zcame_Magia_Preguntas.png?v=1725996601,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Pell_zcame_Magia_Escena.png?v=1725996600,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Pell_zcame_Lpiz_preguntas.png?v=1725996600,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Pell_zcame_Lpiz_escena.png?v=1725996601,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/ContraPell_zcame.png?v=1725996601
,lo-que-tu-quieras,Lo que tú quieras,,"¿Quién es la persona más libre que conoces? Si supieras que nadie se iba a enterar nunca, ¿te portarías mal? ¿Puede todo el mundo hacer lo que le da la gana al mismo tiempo? ¿Y tú, qué piensas?

Lo que tú quieras es un libro-juego presentado dentro de una caja que indaga sobre la libertad y sus distintos matices con humor, intriga, rigor y cuidado.

El sello Wonder Ponder acerca a sus lectores a algunas de las grandes preguntas de la filosofía de forma divertida y atractiva. Escenas curiosas y preguntas intrigantes invitan a la reflexión y al diálogo, estimulando el desarrollo de un pensamiento propio y facilitando la construcción de un mapa visual y conceptual del tema abordado en cada título.

Para leerse a solas o en compañía, las cajas Wonder ponder están diseñadas para mirarlas, leerlas y pensar sobre ellas en contextos familiares, lúdicos o educativos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9788494316746_LQTQ_6ed.png?v=1720111067,293.5,,,,,,,,,,,,,true,,"{""publisher"":""Wonder Ponder""}",,Default Title,,9788494316746,false,true,293.5,,,,,,,,23.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9788494316746_LQTQ_6ed.png?v=1720111067,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Loquetuquieras__Loqueyoquiera__Escena.jpg?v=1720111067,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Loquetuquieras__Loqueyoquiera__Preguntas.jpg?v=1720111067,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/WYW__Loqueyoquiera__Escena.jpg?v=1720111067,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/WYW__Loqueyoquiera__Preguntas.jpg?v=1720111067,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/WYW_Gaitero_Escena.jpg?v=1720111067,,,,
,hay-alguien-ahi,¿Hay alguien ahí?,,"¿Hay alguien ahí? es una introducción a la curiosidad filosófica enviada al planeta Tierra desde el planeta Bibopia, con cariño. ¿Quién hubiera pensado que el primer mensaje extraterrestre recibido en la Tierra verificado por la comunidad científica llegaría en forma de libro? ¿Y quién hubiera podido imaginar, al abrir el libro en busca de respuestas, que estuviera compuesto únicamente de preguntas?

¡Preguntas, preguntas y más preguntas!

Este atlas filosófico para pararse a pensar, diseñado e ilustrado con una buena dosis de misterio alienígena, se estructura en torno a catorce mapas temáticos que nos invitan a explorar aspectos de nuestra humanidad. ¿Cómo es ser un ser humano? ¿Y cómo es ser tú? ¿Para qué sirve el género? ¿Cómo sabéis lo que sabéis? ¿La Tierra es un buen hogar? ¿Qué tal os lleváis los seres humanos? ¿Quién nombra el mundo en la Tierra? ¿Y, en la Tierra, 2+2 son siempre 4? ¡Y mucho más!",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/WonderPonder_Cubierta_render_fondo_RGB.jpg?v=1720110849,417.0,,,,,,,,,,,,,true,,"{""publisher"":""Wonder Ponder""}",,Default Title,,9788494870965,false,true,417.0,,,,,,,,23.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/WonderPonder_Cubierta_render_fondo_RGB.jpg?v=1720110849,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/HAA_ComoEsSerTu_Baja.jpg?v=1720110858,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/HAA_ComoEsSerUnSerHumano_baja.jpg?v=1720110858,,,,,,,
,asi-es-la-muerte,¿Así es la muerte?,,"38 preguntas de niños y niñas sobre la muerte Dos escritoras y un ilustrador entran en un libro y se encuentran con 38 preguntas sobre la muerte de niños y niñas de entre 5 y 15 años . ¿Qué responderán? Un libro tierno, desprejuiciado, riguroso y extrañamente alegre que invita a conversar, reflexionar y preguntarse por la muerte.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/1_AELM_Cubierta_alta_RGB.jpg?v=1720110031,498.0,,,,,,,,,,,,,true,,"{""publisher"":""Wonder Ponder""}",,Default Title,,9788494870989,false,true,498.0,,,,,,,,26.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/1_AELM_Cubierta_alta_RGB.jpg?v=1720110031,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/1_AELM_AC_RGB_con_txt.jpg?v=1720110031,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/2_AELM_Cuarta_alta_RGB.jpg?v=1720110031,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/3_AELM_Int_pensamiento_alta.jpg?v=1720110031,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/4_AELM_Int_abuelossentim_alta.jpg?v=1720110031,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/5_AELM_Int_revivir1_alta.jpg?v=1720110031,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/6_AELM_Int_revivir2_alta.jpg?v=1720110032,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/7_AELM_21_aspecto.jpg?v=1720110031,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9_AELM_AC_RGB_contxt_V.jpg?v=1720110031,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9_AELM_AC_RGB_doble_V.jpg?v=1720110031
,walter-y-la-lluvia-de-semillas-walter-et-la-pluie-de-graines,Wálter y la lluvia de semillas,,"Walter y la lluvia de semillas relata la historia de Miya, una adolescente que comienza a tener extraños sueños donde escucha la voz de Walter, un longevo árbol de shihuahuaco con quien forjó una hermosa amistad cuando era pequeña. Él se comunica con ella para pedirle ayuda, pues se encuentra en grave peligro. Miya, sin saber qué ocurre exactamente, regresará a la comunidad de Madre de Dios donde creció y podrá ver el daño que la tala indiscriminada le ha hecho a su amigo y al bosque. Además, encontrará también en estado de vulnerabilidad a un añuje, un águila arpía y una mariposa azul que eran protegidos por Walter. Lo que ella no sabe es que si ha llegado ahí es porque él va a encargarle una misión trascendental.

Este libro ilustrado busca promover una conexión más cercana y respetuosa con la naturaleza y sensibilizar en torno a la problemática del shihuahuaco, imponente árbol de la Amazonía del Perú cuya tala se debe detener de manera urgente. Además, permitirá explorar temas como la valoración de nuestros ancestros, el valor de nuestros bosques, la protección de la Amazonía y su ecosistema, la lealtad, la esperanza, la amistad, el legado y la muerte.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9786124872372_1024x1024_1d92859a-6e1c-4b42-ac07-152497c15bf5.webp?v=1718120367,342.0,,,,,,,,,,,,,true,,"{""publisher"":""Casa de cuentos""}",,Default Title,,9781801314244,false,true,342.0,,,,,,,,29.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9786124872372_1024x1024_1d92859a-6e1c-4b42-ac07-152497c15bf5.webp?v=1718120367,,,,,,,,,
,y-donde-estan-las-medias-et-ou-sont-les-chaussettes,¿Y dónde están las medias? / et où sont les chaussettes?,,"¿Cuántas medias sin par tienes en tu cajón? ¿Alguna vez te has preguntado cómo se perdieron sus pares? Para descubrirlo, acompaña a Hilaria y Lanilla, dos medias hermanas cuyo cariño deberá enfrentar una prueba muy difícil.

¿Y dónde están las medias? cuenta la historia de Hilaria y Lanilla, dos medias hermanas que se separan en circunstancias misteriosas. Hilaria llegará al País de las Medias Perdidas, un lugar muy especial donde habitan medias de todo el mundo, de todos los tamaños, de diversos colores, formas, de estaciones diversas, hasta de distintas ocasiones. Pese a que este lugar es maravilloso y todos ahí viven en armonía, Hilaria siente el deseo de volver a su hogar, de volver a encontrarse con su media hermana, así que emprenderá el camino de retorno.

Este libro ilustrado en francés y en castellano da pie a explorar temas de inclusión y aceptación de las diferencias. El País de las Medias Perdidas presenta un lugar donde todos conviven en paz precisamente porque son distintos, ninguno es igual al otro; sin embargo, todos se respetan, se quieren, comparten y aprenden unos de otros. Aceptar las diferencias es la esencia de la pluralidad, de la inclusión, de desarrollar actitudes más empáticas, y consecuentemente sociedades más democráticas. Asimismo, esta historia habla de la hermandad y los lazos afectivos, de las búsquedas de quienes son capaces de atravesar cielo y tierra por encontrar su lugar y a su familia.

Con el auspicio de UNICEF Perú y Alliance Française Lima.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/portada-final-ydelm.jpg?v=1718119835,331.0,,,,,,,,,,,,,true,,"{""publisher"":""Casa de cuentos""}",,Default Title,,9786124872303,false,true,331.0,,,,,,,,29.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/portada-final-ydelm.jpg?v=1718119835,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Hilaria_Lanilla_munecas_recortables.jpg?v=1718119890,,,,,,,,
,otra-lluvia,Otra lluvia,,"No todas las lluvias son iguales… hay lluvias claras, lluvias sutiles, lluvias susurrantes, lluvias que apenas mojan, lluvias que empapan. ¿De dónde vienen? ¿Habrá paraguas para toda clase de lluvias?
Un relato mínimo y delicado de Laura Devetach ilustrado con la sutileza de María Wernicke.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9873967832.jpg?v=1717140772,100.5,,,,,,,,,,,,,true,,"{""publisher"":""Calibroscopio""}",,Default Title,,9873967832,false,true,100.5,,,,,,,,18.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9873967832.jpg?v=1717140772,,,,,,,,,
,dia-de-campo-en-la-luna,Día de campo en la Luna,,"Es el futuro, así que no tiene nada de raro que un grupo de estudiantes de primaria vaya de excursión a la Luna. Salen de la estación espacial en su nave escolar y desembarcan para jugar y comer su lunch en el satélite. Pero mientras los demás exploran y se divierten en la superficie lunar, hay alguien que permanece lejos del grupo, dibujando con su caja de crayones, y que se dormirá sin darse cuenta de que la nave se va ¡y nadie ha notado su ausencia! Por suerte pronto se encontrará con algunos seres lunares que tienen gran interés por sus colores. Y ésa no es la única sorpresa que le espera al lector.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/51l77vX9xaL._SX342_SY445.jpg?v=1717140562,437.0,,,,,,,,,,,,,true,,"{""publisher"":""Oceano travesía""}",,Default Title,,9786075571379,false,true,437.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/51l77vX9xaL._SX342_SY445.jpg?v=1717140562,,,,,,,,,
,el-pato-al-que-no-le-gustaba-el-agua,El pato al que no le gustaba el agua,,"Había una vez un pato al que no le gustaba nada el agua. Al poco tiempo conoció a una rana a la que le encantaba. ¿Podrá Pato dejar a un lado sus diferencias para conservar su amistad? Una preciosa historia sobre un inesperado encuentro, una enseñanza sobre el respeto, la tolerancia y cómo superar nuestros miedos. (Y de paso, también reparar una gotera).",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/51bC1IwoEAL._SY522.jpg?v=1717140505,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Pijama Books""}",,Default Title,,9788419135216,false,true,0.0,,,,,,,,21.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/51bC1IwoEAL._SY522.jpg?v=1717140505,,,,,,,,,
,la-higuera,La higuera,,,published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9878851891_9789878851891_2023-04-07_09_00_09.jpg?v=1717140328,242.0,,,,,,,,,,,,,true,,"{""publisher"":""Pez menta ediciones""}",,Default Title,,9789878851891,false,true,242.0,,,,,,,,18.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9878851891_9789878851891_2023-04-07_09_00_09.jpg?v=1717140328,,,,,,,,,
,que-orejas-tan-curiosas-tienes,¡Qué orejas tan curiosas tienes!,,"Los oídos son los únicos órganos del cuerpo que nos permiten oír. Con los oídos podemos ubicarnos en el espacio, comunicarnos, mantener el equilibrio y mucho más. ¿Cómo oyes lo que oyes? ¿Todos los animales pueden oír? ¿Oyen las mismas cosas que tú? ¿Oyen porque tienen oídos o lo hacen de otras maneras? ¡Abre bien tus orejas y escucha atentamente!",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/tapa-web.png?v=1717102900,183.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones iamiqué""}",,Default Title,,9789874444554,false,true,183.0,,,,,,,,22.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/tapa-web.png?v=1717102900,,,,,,,,,
,ay-barquito-de-papel,"¡Ay, barquito de papel!",,"""Ay, barquito de papel,¿por qué lloras otra vez?No se puede,te lo dije.Es el vientoquien decide.""Un libro de poesía, en formato acordeón, que lleva la forma del viento y las ondas del agua.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/ay-barquito1-d869cee5a0f84e5ceb16838264545084-640-0.webp?v=1717102533,300.0,,,,,,,,,,,,,true,,"{""publisher"":""Ojoreja""}",,Default Title,,9789873969737,false,true,300.0,,,,,,,,18.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/ay-barquito1-d869cee5a0f84e5ceb16838264545084-640-0.webp?v=1717102533,,,,,,,,,
,la-carta,La carta,,"¿Cuánto verano puede entrar en una carta? ¿Todo eso que vivimos y sentimos puede viajar hasta los demás? ¿Cómo se pueden contar y guardar en un sobre esas experiencias? El protagonista de esta bella historia -a quien conocimos en El Membrillo-, escribe una carta a su abuela, a la sombra del membrillo que ya no es una semilla, sino un árbol que da cobijo. Y desde ese cobijo enumera, antes de que llegue el otoño, todas las sensaciones que este verano le regaló: el sabor de las gotas de rocío en el pasto; de aquella nube rechonchita y sola; el perfume de las flores; el sonido del mar; una estrella fugaz que surca el cielo; una constelación de luciérnagas… Recuperando la tradición de escribir cartas, ese arte que aún conserva su magia, la autora Clau Degliuomini compone una historia tierna, juguetona y sensible. Un poema al verano, a la memoria, a la importancia de contar, de escribir y compartir.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Portada-La-carta_WEB-355x515.jpg?v=1717101718,165.3,,,,,,,,,,,,,true,,"{""publisher"":""Periplo Ediciones""}",,Default Title,,9789874975584,false,true,165.3,,,,,,,,22.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Portada-La-carta_WEB-355x515.jpg?v=1717101718,,,,,,,,,
,si-mama-canta,Si mamá canta,,"La voz de la madre es esa música constante que acompaña el crecimiento: todo cambia muy rápido para el bebé, pero la voz de su mamá está siempre ahí para alimentarlo, para abrazarlo, para darle confianza. Este libro es una nana que puede cantarse de día y de noche",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/img23.jpg?v=1714586714,130.0,,,,,,,,,,,,,true,,"{""publisher"":""Periplo Ediciones""}",,Default Title,,9789874975416,false,true,130.0,,,,,,,,15.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/img23.jpg?v=1714586714,,,,,,,,,
,yo-me-pongo-lo-que-me-hace-feliz-y-tu,Yo me pongo lo que me hace feliz ¿y tú?,,"A Mario le gusta ponerse ropa brillante y lleva el pelo largo como su futbolista favorito, pero muchos niños no ven bien esto y no quieren jugar con él.

Escribí esta historia basándome en un hecho real para que los niños aprendan a respetar y se sientan cómodos y felices con la ropa que llevan. Para que hombres y mujeres seamos iguales, tenemos que empezar con esta educación desde pequeños y quitarnos de la cabeza que hay cosas que son de “chico” y cosas que son de “chica”. Cada uno tiene que ponerse lo que le haga feliz y respetar a los demás.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_3457.heic?v=1706438114,107.0,,,,,,,,,,,,,true,,"{""publisher"":""Carolina Cabrera Álvarez""}",,Default Title,,9798568203711,false,true,107.0,,,,,,,,17.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_3457.heic?v=1706438114,,,,,,,,,
,caperucita-va-al-mar,Caperucita va al mar,,"Caperucita Roja está aburrida de su cuento, ya lo conoce de memoria. Siempre la misma historia, con un bosque, su mamá, su abuela, un cazador, un lobo feroz y bla, bla, bla. Sueña con irse «al libro de al lado» para conocer el mar y ayudar al niño que busca salvar a una ballena. Pero su mamá dice que eso no es posible. ¿Lo conseguirá?

Este libro, escrito por Ximena Escobar e ilustrado por Eileen Muñoz, propone fomentar la creatividad, el cuestionamiento de las limitaciones, incluso las autoimpuestas. Dirigido a niños de 6 a 100 años, habla de la libertad, el empoderamiento, la construcción de la identidad, la autoafirmación y la defensa medioambiental.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_7328.heic?v=1706437819,80.0,,,,,,,,,,,,,true,,"{""publisher"":""El Boga Ediciones""}",,Default Title,,9786280112336,false,true,80.0,,,,,,,,16.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_7328.heic?v=1706437819,,,,,,,,,
,el-sarten-por-el-mango,La sartén por el mango,,"La mujer que escribió el libro más influyente y popular del siglo XX en Argentina fue una cocinera: Doña Petrona C. de Gandulfo.

Millones la escucharon en la radio, la vieron en televisión y prepararon sus recetas. Pero los detalles de su vida son poco conocidos: nacida en Santiago del Estero a fines del siglo XIX, Petrona fue una emprendedora carismática y decidida, que a los quince años se escapó de su casa, poco después se convirtió en una de las impulsoras de la cocina a gas en el país y a los 90 años aún atendía por teléfono las consultas de miles de seguidoras. “La sartén por el mango” es la historia de esa mujer única, ícono de nuestra cocina nacional, que escribió el libro con el que abuelas, madres y nietas aprendieron el arte del buen comer.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_3456.heic?v=1706437560,385.0,,,,,,,,,,,,,true,,"{""publisher"":""Diente de León""}",,Default Title,,9789878617015,false,true,385.0,,,,,,,,28.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_3456.heic?v=1706437560,,,,,,,,,
,hilos-de-plata,Hilos de plata,,"Aylén tiene un gran corazón y se preocupa por todo ser viviente, incluso los más pequeños e insignificantes, o aquellos que son despreciados o perseguidos. Es una niña muy alegre pero tiene un problema que la acongoja:
Aylén le teme a la oscuridad.

En este cuento lleno de bondad, empatía y trabajo en equipo descubriremos que a veces la ayuda puede llegar de los lugares menos esperados y que no tenemos que enfrentar solos nuestros miedos para poder superarlos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_7320.heic?v=1706436268,326.0,,,,,,,,,,,,,true,,"{""publisher"":""Claudia Demkura""}",,Default Title,,9783952498149,false,true,326.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_7320.heic?v=1706436268,,,,,,,,,
,la-costura,La costura,,"Lila pierde todo: las llaves, los lápices, la bufanda, el paraguas Ella vive en un pueblo encantador que tiene su lado normal, pero también un Lado de Atrás, lleno de personajes peculiares, como el lince de cinco patas o los ratones de ojos brillantes. Un día, decide poner fin a sus pérdidas zurciendo los agujeros que hay, pues cree que por ahí las cosas caen al otro lado. Sin embargo, a la mañana siguiente, en todo el lugar se extiende una densa niebla y sale un humo que afecta a las personas. Entonces, se da cuenta de que tal vez no fue tan buena idea remendar los agujeros",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_7326.heic?v=1706436755,446.0,,,,,,,,,,,,,true,,"{""publisher"":""Fondo de cultura económica""}",,Default Title,,9786071675620,false,true,446.0,,,,,,,,22.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_7326.heic?v=1706436755,,,,,,,,,
,lily-va-de-paseo,Lily va de paseo,,"A Lily le gusta salir a pasear con su perrita Nicki. Con ella se siente segura de ir al campo y de pasear por la ciudad. Lo que no sabe es que Nicki la protege de peligros que se esconden en los árboles, las calles y las ventanas. Es una tarea agotadora, pero vale la pena. Al final Nicki obtiene como recompensa un buen descanso y la satisfacción de cumplir con su tarea de guardiana.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_7324.heic?v=1706436857,321.0,,,,,,,,,,,,,true,,"{""publisher"":""Oceano travesía""}",,Default Title,,9786075574943,false,true,321.0,,,,,,,,21.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/IMG_7324.heic?v=1706436857,,,,,,,,,
