Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Author (product.metafields.custom.author),Categoría (product.metafields.custom.categor_a),Description (product.metafields.custom.description),Edades (product.metafields.custom.edades),Ilustrator (product.metafields.custom.ilustrator),Paginas (product.metafields.custom.paginas),Tamaño (product.metafields.custom.size),Tema (product.metafields.custom.tema),Tipo (product.metafields.custom.tipo),ISBN (product.metafields.facts.isbn),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Book cover type (product.metafields.shopify.book-cover-type),Genre (product.metafields.shopify.genre),Language (product.metafields.shopify.language),Language version (product.metafields.shopify.language-version),Target audience (product.metafields.shopify.target-audience),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Schweiz,Price / Schweiz,Compare At Price / Schweiz,Included / Europa,Price / Europa,Compare At Price / Europa,Status
voy-a-comedte,¡Voy a comedte!,"<p>Un lobo malo, hambriento y que habla de una forma rarísima espera en el bosque a que aparezca un delicioso bocado. Con tan mala suerte que se topa con un par de conejitos listos que le quitarán un pelo que tiene en la lengua y, sobre todo… ¡las ganas de comer carne!</p>
<p>El primer conejo descubre que el lobo habla raro porque tiene un pelo en la lengua. Le promete extraérselo y, con esa artimaña, escapa. Otro conejo lo engaña «enseñándole» a cazar bien. El lobo finalmente se equivoca, ataca a un oso y en su huída se da un trastazo y pierde los dientes. ¡Y se hace vegetariano!</p>
<p>Puede parecer la típica historia del lobo malo que es escarmentado por los inocentes animalitos. Sin embargo, es un álbum muy arriesgado tanto desde el punto de vista narrativo como gráfico. Con una paleta de colores muy atractiva y una tipografía que juega con los tamaños, evoca al cómic y al dibujo animado. Un libro que se atreve a «hacer hablar» mal al lobo durante toda la historia, desde el mismo título y es muy aprovechable para el juego teatral en el colegio. Los niños se divertirán mucho con la mala dicción del lobo y seguramente la frase «voy a comedte» se convertirá en la comidilla.</p>",Casa de cuentos,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,0.0,shopify,-1,deny,manual,25.00,,true,true,,,,,'9788492750863,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/detail_detail_cub_978_84_92750_86_3_voyacomedte.jpg?v=1777212583,1,,false,,,543543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,10.00,true,,,true,,,active
aja,¡Ajá!,"<p>Con dos ojos que te miran y otros dos ojos que tú ves, te piensas que soy un búho, pero no lo soy, lo sé.
Aunque vuele por la noche ¡uuuuh! no cantaré.
¿Aún crees que soy un pájaro?
¡Vuelve a mirarme otra vez!
¿Quién soy?
 
¡Adivina quiénes son estos 7 animales camuflados! Aprende más sobre sus técnicas para esconderse en la última página informativa.
 
Nuevo libro pop-up de la colección Pikabú que sorprende con sus troqueles tipo persianas con ilustraciones que se despliegan al girar las páginas. </p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Beatriz Giménez de Ory</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Paloma Valdivia</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-956-6222-08-8</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>28 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>16,5 x 16,5 cm</td>
</tr>
</tbody></table>",Ediciones Liebre,,,,true,Title,Default Title,,,,,,,,,240.0,shopify,0,deny,manual,23.00,,true,true,,,,,'9789566222088,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/834751_ecbd295af76b459bbd9bbeb7eedcaf1a_mv2.jpg?v=1777041423,1,,false,,,,,,,,,,,,,,Beatriz Giménez de Ory,,"Con dos ojos que te miran y otros dos ojos que tú ves, te piensas que soy un búho, pero no lo soy, lo sé.
Aunque vuele por la noche ¡uuuuh! no cantaré.
¿Aún crees que soy un pájaro?
¡Vuelve a mirarme otra vez!
¿Quién soy?
 
¡Adivina quiénes son estos 7 animales camuflados! Aprende más sobre sus técnicas para esconderse en la última página informativa.
 
Nuevo libro pop-up de la colección Pikabú que sorprende con sus troqueles tipo persianas con ilustraciones que se despliegan al girar las páginas.",,Paloma Valdivia,28,"16,5 x 16,5 cm",,cartoné,9789566222088,,,,,,,,,,,,g,,,true,,,true,,,active
donde-esta,¿Dónde está?,"<p>Un niño juega al escondite con diferentes partes de su cuerpo que se esconden bajo una gran tela de color rojo, y las hace reaparecer con un alegre saludo, nombrándolas: la mano, la otra mano, el pie, el otro pie, la cabeza, la cara. Con paciencia y ternura vamos acompañándolo mientras descubre su cuerpo y que ¡si puede vestirse solo!
 
Un álbum con un aspecto vintage tierno y singularmente bonito, para una primera emoción de lectura en el espejo que inmediatamente te hace querer empezar de nuevo.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Hayashi, Akiko</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-956-6222-03-3</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>20 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>18 x 18 cm</td>
</tr>
</tbody></table>",Ediciones Liebre,,,,true,Title,Default Title,,,,,,,,,116.0,shopify,1,deny,manual,23.00,,true,true,,,,,'9789566222033,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/834751_5b9aa8d399f5423c852e369111e7cd25_mv2.jpg?v=1777041423,1,,false,,,,,,,,,,,,,,"Hayashi, Akiko",,"Un niño juega al escondite con diferentes partes de su cuerpo que se esconden bajo una gran tela de color rojo, y las hace reaparecer con un alegre saludo, nombrándolas: la mano, la otra mano, el pie, el otro pie, la cabeza, la cara. Con paciencia y ternura vamos acompañándolo mientras descubre su cuerpo y que ¡si puede vestirse solo!
 
Un álbum con un aspecto vintage tierno y singularmente bonito, para una primera emoción de lectura en el espejo que inmediatamente te hace querer empezar de nuevo.",,,20,18 x 18 cm,,cartoné,9789566222033,,,,,,,,,,,,g,,,true,,,true,,,active
crack,¡Crack!,"<p>Libro pop-up de cartoné que presenta siete huevos que se quiebran al mover las páginas, revelando las especies (serpiente pitón, caballito de mar, pulpo, emu, erizo, pingüino y Ranita de Darwin) que nacen tras haber leído los versos/adivinanzas.  Con troqueles tipo persiana que se despliegan al girar la página este libro es ideal para iniciar a los niños a la poesía y a despertar su curiosidad por la naturaleza. 
 
Última página trae información sobre proceso reproductivo de estos animales.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Beatriz Giménez de Ory</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Paloma Valdivia</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-956-0915-41-2</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>28 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>16,5 x 16,5 cm</td>
</tr>
</tbody></table>",Ediciones Liebre,,,,true,Title,Default Title,,,,,,,,,236.0,shopify,0,deny,manual,23.00,,true,true,,,,,'9789560915412,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/ccd3fb_9de5bf7b573d422f872a37b8d52fb2ad_mv2.jpg?v=1777041423,1,,false,,,,,,,,,,,,,,Beatriz Giménez de Ory,,"Libro pop-up de cartoné que presenta siete huevos que se quiebran al mover las páginas, revelando las especies (serpiente pitón, caballito de mar, pulpo, emu, erizo, pingüino y Ranita de Darwin) que nacen tras haber leído los versos/adivinanzas.  Con troqueles tipo persiana que se despliegan al girar la página este libro es ideal para iniciar a los niños a la poesía y a despertar su curiosidad por la naturaleza. 
 
Última página trae información sobre proceso reproductivo de estos animales.",,Paloma Valdivia,28,"16,5 x 16,5 cm",,cartoné,9789560915412,,,,,,,,,,,,g,,,true,,,true,,,active
helados-de-luna,Helados de luna,"<p>Una noche de calor sofocante, en la que se va la luz, los vecinos de un edificio estaban desesperados porque no podían dormir. De pronto, ¡la luna comenzó a derretirse! La portera, una abuelita muy ingeniosa, recogió las gotitas y fabricó helados para todos. Los helados estaban fresquitos y ricos, así que todos pudieron dormir a pesar de tener los ventiladores y el aire acondicionado apagados. Cuando todo estaba en calma, dos conejos que vivían en la luna tocaron a la puerta. Se habían quedado sin hogar. Pero la abuelita encontró la solución también para ellos...

Heena Baek, artista galardonada con el Premio Astrid Lindgren Memorial 2020, que nos sorprendió con el libro Caramelos mágicos y luego con La extraña mamá, ahora lo hace con esta sencilla y original historia.

Con diferentes materiales y un trabajo minucioso y delicado, crea un universo único, construye los muñecos y las maquetas en miniatura para fotografiarlos después.

Una historia en la que una comunidad de vecinos vive una ola de calor y una ola de amor. El cuidado de unos que ayudan a otros y el cuidado de la tierra y la luna. 

Un álbum muy recomendable para todos esos pequeños que adoran los helados y la luna. Y, por supuesto, para todas las abuelas que con empatía y amor inventan momentos mágicos.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Heena Baek</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-84-17742-76-8</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>36 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa dura</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>25 x 25 cm</td>
</tr>
</tbody></table>",Editorial Kókinos,Uncategorized,,,true,Title,Default Title,,,,,,,,,460.0,shopify,1,deny,manual,24.00,,true,true,,,,,'9788417742768,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/detail_detail_cub_978_84_17742_76_8_helados_de_luna.jpg?v=1777040419,1,,false,,,,,,,,,,,,,,Heena Baek,,"Una noche de calor sofocante, en la que se va la luz, los vecinos de un edificio estaban desesperados porque no podían dormir. De pronto, ¡la luna comenzó a derretirse! La portera, una abuelita muy ingeniosa, recogió las gotitas y fabricó helados para todos. Los helados estaban fresquitos y ricos, así que todos pudieron dormir a pesar de tener los ventiladores y el aire acondicionado apagados. Cuando todo estaba en calma, dos conejos que vivían en la luna tocaron a la puerta. Se habían quedado sin hogar. Pero la abuelita encontró la solución también para ellos...

Heena Baek, artista galardonada con el Premio Astrid Lindgren Memorial 2020, que nos sorprendió con el libro Caramelos mágicos y luego con La extraña mamá, ahora lo hace con esta sencilla y original historia.

Con diferentes materiales y un trabajo minucioso y delicado, crea un universo único, construye los muñecos y las maquetas en miniatura para fotografiarlos después.

Una historia en la que una comunidad de vecinos vive una ola de calor y una ola de amor. El cuidado de unos que ayudan a otros y el cuidado de la tierra y la luna. 

Un álbum muy recomendable para todos esos pequeños que adoran los helados y la luna. Y, por supuesto, para todas las abuelas que con empatía y amor inventan momentos mágicos.",,,36,25 x 25 cm,,tapa dura,9788417742768,,,,,,,,,,,,g,,13.81,true,,,true,,,active
la-extrana-mama,La extraña mamá,"<p>A la mamá de Yoyo se le complica el día. Está trabajando y la llaman del colegio: el niño tiene fiebre y lo han mandado a casa. La mujer, nerviosa, llama a su madre para que vaya a cuidarlo, pero la comunicación falla y el mensaje lo recibe un extraño personaje... ¿Un hada madrina? ¿Una diosa de las nubes? ¿Un ángel solidario?… Este ser tan singular acepta hacer de extraña mamá.

Un peculiar cuento de hadas moderno ilustrado con esa técnica única e irrepetible de la autora coreana, ganadora del prestigioso The Astrid Lindgren Memorial Award.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Heena Baek</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-84-17742-64-5</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>40 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa dura</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>22,5 x 28,8 cm</td>
</tr>
</tbody></table>",Editorial Kókinos,Uncategorized,,,true,Title,Default Title,,,,,,,,,471.0,shopify,0,deny,manual,24.00,13.81,true,true,,,,,'9788417742645,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/detail_detail_cub_978_84_17742_64_5_laextranamama.jpg?v=1777040419,1,,false,,,,,,,,,,,,,,Heena Baek,,"A la mamá de Yoyo se le complica el día. Está trabajando y la llaman del colegio: el niño tiene fiebre y lo han mandado a casa. La mujer, nerviosa, llama a su madre para que vaya a cuidarlo, pero la comunicación falla y el mensaje lo recibe un extraño personaje... ¿Un hada madrina? ¿Una diosa de las nubes? ¿Un ángel solidario?… Este ser tan singular acepta hacer de extraña mamá.

Un peculiar cuento de hadas moderno ilustrado con esa técnica única e irrepetible de la autora coreana, ganadora del prestigioso The Astrid Lindgren Memorial Award.",,,40,"22,5 x 28,8 cm",,tapa dura,9788417742645,,,,,,,,,,,,g,,,true,,,true,,,active
caramelos-magicos,Caramelos mágicos,"<p>El protagonista de esta historia es un niño solitario que se entretiene jugando a las canicas. De pronto, un día, encuentra unas canicas diferentes. ¡Son caramelos! ¡Y además, mágicos! 

La autora e ilustradora coreana, ganadora del premio The Astrid Lindgren Memorial Award, compone un curioso, extraño y conmovedor relato arropado por sorprendentes ilustraciones, integrando llamativos muñecos de papel maché fotografiados. Cada emoción de los personajes parece salir del libro en cada página.

Un cuento perfecto para entender que es importante escuchar a los demás con un oído afinado, que no todo es lo que parece y que cuando uno halla sus propias palabras, se produce la magia: uno cambia. </p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Heena Baek</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-84-17742-66-9</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>48 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa dura</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>25 x 25 cm</td>
</tr>
</tbody></table>",Editorial Kókinos,Uncategorized,,,true,Title,Default Title,,,,,,,,,494.0,shopify,0,deny,manual,24.00,,true,true,,,,,'9788417742669,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/detail_detail_cub_978_84_17742_66_9_caramelosmagicos.jpg?v=1777040419,1,,false,,,,,,,,,,,,,,Heena Baek,,"El protagonista de esta historia es un niño solitario que se entretiene jugando a las canicas. De pronto, un día, encuentra unas canicas diferentes. ¡Son caramelos! ¡Y además, mágicos! 

La autora e ilustradora coreana, ganadora del premio The Astrid Lindgren Memorial Award, compone un curioso, extraño y conmovedor relato arropado por sorprendentes ilustraciones, integrando llamativos muñecos de papel maché fotografiados. Cada emoción de los personajes parece salir del libro en cada página.

Un cuento perfecto para entender que es importante escuchar a los demás con un oído afinado, que no todo es lo que parece y que cuando uno halla sus propias palabras, se produce la magia: uno cambia. ",,,48,25 x 25 cm,,tapa dura,9788417742669,,,,,,,,,,,,g,,13.81,true,,,true,,,active
la-fabrica-de-les-preguntes,La fàbrica de les preguntes,"<p></p><p>Arribem al món amb una capacitat sorprenent per meravellar-nos davant tot allò que ens envolta. A mesura que anem desenvolupant el llenguatge, moguts per aquesta curiositat innata, comencem a fer preguntes sobre tot allò que desperta la nostra atenció. Els animals de fusta, pintura i paper que habiten aquest llibre ho tenen molt clar. Amb tot el seu cor, esperen impacients que arribi el seu torn de preguntar sobre temes tan propers com un pot de mel i tan grans com la lluna o el mar. Un llibre que ens convida a no perdre la curiositat, celebrant sempre el misteri de la vida.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>María José Ferrada, Isidro Ferrer</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-84-10016-42-2</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>40 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
</tbody></table>",A buen paso editorial S.L.,,,,true,Title,Default Title,,,,,,,,,328.0,shopify,1,deny,manual,18.00,,true,true,,,,,'9788410016422,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/10400613485182.jpg?v=1776705187,1,,false,,,,,,,,,,,,,,"María José Ferrada, Isidro Ferrer",,"<p>Arribem al món amb una capacitat sorprenent per meravellar-nos davant tot allò que ens envolta. A mesura que anem desenvolupant el llenguatge, moguts per aquesta curiositat innata, comencem a fer preguntes sobre tot allò que desperta la nostra atenció. Els animals de fusta, pintura i paper que habiten aquest llibre ho tenen molt clar. Amb tot el seu cor, esperen impacients que arribi el seu torn de preguntar sobre temes tan propers com un pot de mel i tan grans com la lluna o el mar. Un llibre que ens convida a no perdre la curiositat, celebrant sempre el misteri de la vida.</p>",,,40,,,cartoné,9788410016422,,,,,,,,,,,,g,,,true,,,true,,,active
vengava-la-historia-de-un-robot-valiente,Vengavá: La historia de un robot valiente,"<p>Cuando Vengavá abre sus ojos metálicos por primera vez, lo primero que pregunta es «¿En qué puedo ayudarte?», pues es un robot que ha sido creado para hacer cualquier tarea. Vengavá está siempre muy ocupado, pero no se cansa nunca y no pierde nunca su buen humor. Pero no todos lo ven con buenos ojos.
Los robots están sustituyendo poco a poco a los humanos tanto en el trabajo doméstico como en las fábricas y en las tareas creativas. Cuando estalla la guerra, también Vengavá tendrá que colaborar, aunque eso de guerrear no se le da muy bien, pues él fue creado para ayudar a los seres humanos.
Un emotivo álbum ilustrado pensado para todos los públicos que quiere llamar la atención sobre el actual desarrollo desbocado del mundo y las consecuencias que puede tener para el planeta y la sociedad.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Linda Bondestam</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>979-13-87718-24-4</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>88 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa dura</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>29 x 21 cm</td>
</tr>
<tr>
<td><strong>Traddución por</strong></td>
<td>Meritxell Sanvany</td>
</tr>
</tbody></table>",Álbumes,Uncategorized,,,true,Title,Default Title,,,,,,,,,580.0,shopify,1,deny,manual,26.00,,true,true,,,,,'9791387718244,,,,false,,,,,,,,,,,,,,Linda Bondestam,,"Cuando Vengavá abre sus ojos metálicos por primera vez, lo primero que pregunta es «¿En qué puedo ayudarte?», pues es un robot que ha sido creado para hacer cualquier tarea. Vengavá está siempre muy ocupado, pero no se cansa nunca y no pierde nunca su buen humor. Pero no todos lo ven con buenos ojos.
Los robots están sustituyendo poco a poco a los humanos tanto en el trabajo doméstico como en las fábricas y en las tareas creativas. Cuando estalla la guerra, también Vengavá tendrá que colaborar, aunque eso de guerrear no se le da muy bien, pues él fue creado para ayudar a los seres humanos.
Un emotivo álbum ilustrado pensado para todos los públicos que quiere llamar la atención sobre el actual desarrollo desbocado del mundo y las consecuencias que puede tener para el planeta y la sociedad.",,,88,29 x 21 cm,,tapa dura,9791387718244,,,,,,,,,,,,g,,,true,,,true,,,active
wangari-y-los-arboles-de-la-paz-una-historia-verdadera,Wangari y los arboles de la paz una historia verdadera,"<p>Growing up in a small village in Kenya,</p><p> Wangari is accustomed to being surrounded</p><p> by lush green lands. Wangari leaves Kenya,</p><p> and upon her return, is alarmed at the rapid</p><p> deforestation taking over her small village.</p><p> She begins planting trees and encourages</p><p> other women in her village to do the same.</p><p> This vivid account of the life of the 2004 Nobel</p><p> Peace Prize winner, Wangari Maathai who</p><p> dedicated her life to preserving the African</p><p> rainforest, is truly inspirational, and will show</p><p> children that one can lead by example and</p><p> that resiliency, heart, and perseverance</p><p> always prevail.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Jeanette Winter</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Jeanette Winter</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>9788493684310</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>32 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa dura</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>18,4 x 24,8 cm</td>
</tr>
<tr>
<td><strong>Traddución por</strong></td>
<td>Jeanette Winter</td>
</tr>
</tbody></table>",Ekaré,,,,true,Title,Default Title,,,,,,,,,307.0,shopify,1,deny,manual,24.00,,true,true,,,,,'9788493684310,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/4505623485212.jpg?v=1776705185,1,,false,,,,,,,,,,,,,,Jeanette Winter,,"Growing up in a small village in Kenya,<p> Wangari is accustomed to being surrounded<p> by lush green lands. Wangari leaves Kenya,<p> and upon her return, is alarmed at the rapid<p> deforestation taking over her small village.<p> She begins planting trees and encourages<p> other women in her village to do the same.<p> This vivid account of the life of the 2004 Nobel<p> Peace Prize winner, Wangari Maathai who<p> dedicated her life to preserving the African<p> rainforest, is truly inspirational, and will show<p> children that one can lead by example and<p> that resiliency, heart, and perseverance<p> always prevail.",,Jeanette Winter,32,"18,4 x 24,8 cm",,tapa dura,9788493684310,,,,,,,,,,,,g,,,true,,,true,,,active
vida-mia,Vida mía,"<p>Vida, si cada vez haces más pequeñitos tus miedos. Vida, si visitas rincones que jamás habrías imaginado. Vida, si te acercas a personas fieles y bondadosas. Vida, si te rodeas de agradables placeres. Vida, si haces crecer tus cualidades. Una persona me dijo que ya todo estaba creado, escrito, oído… pero que aún existe la OPORTUNIDAD.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Tamara Santos</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Virginia Garcia</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>9788412916379</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>40 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa dura</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>23 x 27 cm</td>
</tr>
</tbody></table>",Excellence Editorial,,,,true,Title,Default Title,,,,,,,,,426.0,shopify,1,deny,manual,23.00,,true,true,,,,,'9788412916379,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/11314223485183.jpg?v=1776705185,1,,false,,,,,,,,,,,,,,Tamara Santos,,"Vida, si cada vez haces más pequeñitos tus miedos. Vida, si visitas rincones que jamás habrías imaginado. Vida, si te acercas a personas fieles y bondadosas. Vida, si te rodeas de agradables placeres. Vida, si haces crecer tus cualidades. Una persona me dijo que ya todo estaba creado, escrito, oído… pero que aún existe la OPORTUNIDAD.",,Virginia Garcia,40,23 x 27 cm,,tapa dura,9788412916379,,,,,,,,,,,,g,,,true,,,true,,,active
una-herencia-peligrosa-a-dangerous-legacy,Una herencia peligrosa / A Dangerous Legacy,"<p><b>El mismo día en que Amanda Black cumple trece años recibe una carta misteriosa que cambiará su vida. </b><br><br>Y de qué manera. De vivir casi en la miseria, ella y su tía Paula pasan a mudarse a una mansión gigantesca y laberíntica que ha pertenecido a la familia Black durante generaciones. Por si fuera poco, el cuerpo de Amanda empieza a manifestar habilidades insospechadas y averigua que debe tomar posesión de un legado familiar apasionante, secreto y peligroso, para el que deberá comenzar a entrenarse de inmediato. <br><br>¿Estará Amanda a la altura de lo que se espera de ella? ¿De lo que sus padres, y todos los Black antes que ellos, lucharon por perpetuar y proteger?<br><br><b>ENGLISH DESCRIPTION</b><br><br><b>The new middle-grade series by the bestselling thriller author of today.</b><br><br>The very same day Amanda Black turns thirteen, she receives a mysterious letter that will change her life. And in such a way.<br><br>After living in squalor, she and her aunt Paula now move to a colossal and labyrinthine manor that has been in the Black family for generations. On top of that, Amanda’s body begins to manifest unsuspected abilities, and she learns she must take overa gripping, secret, and dangerous family legacy, for which shemust immediately begin her training.<br><br>Will Amanda live up to what is expected of her? To what her parents and every other Black before them fought to immortalize and protect? <br><br>JUAN GÓMEZ-JURADO is the bestselling thriller author of today. He is a journalist, creatorof the successful thrillernovels inthe Antonia Scott universe, which havesold over a million copies. BÁRBARA MONTES is a child psychologist and avid reader. Together they present anew adventure and mystery collection for children over seven years old, filled with frantic and heart-pounding action.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Juan Gomez-Jurado, Barbara Montes</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>9788417921378</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>192 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa dura</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>14,5 x 21 cm</td>
</tr>
</tbody></table>",National Geographic Books,,,,true,Title,Default Title,,,,,,,,,357.0,shopify,0,deny,manual,24.00,,true,true,,,,,'9788417921378,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/5192633485185.jpg?v=1776705185,1,,false,,,,,,,,,,,,,,"Juan Gomez-Jurado, Barbara Montes",,"<b>El mismo día en que Amanda Black cumple trece años recibe una carta misteriosa que cambiará su vida. </b><br><br>Y de qué manera. De vivir casi en la miseria, ella y su tía Paula pasan a mudarse a una mansión gigantesca y laberíntica que ha pertenecido a la familia Black durante generaciones. Por si fuera poco, el cuerpo de Amanda empieza a manifestar habilidades insospechadas y averigua que debe tomar posesión de un legado familiar apasionante, secreto y peligroso, para el que deberá comenzar a entrenarse de inmediato. <br><br>¿Estará Amanda a la altura de lo que se espera de ella? ¿De lo que sus padres, y todos los Black antes que ellos, lucharon por perpetuar y proteger?<br><br><b>ENGLISH DESCRIPTION</b><br><br><b>The new middle-grade series by the bestselling thriller author of today.</b><br><br>The very same day Amanda Black turns thirteen, she receives a mysterious letter that will change her life. And in such a way.<br><br>After living in squalor, she and her aunt Paula now move to a colossal and labyrinthine manor that has been in the Black family for generations. On top of that, Amanda’s body begins to manifest unsuspected abilities, and she learns she must take overa gripping, secret, and dangerous family legacy, for which shemust immediately begin her training.<br><br>Will Amanda live up to what is expected of her? To what her parents and every other Black before them fought to immortalize and protect? <br><br>JUAN GÓMEZ-JURADO is the bestselling thriller author of today. He is a journalist, creatorof the successful thrillernovels inthe Antonia Scott universe, which havesold over a million copies. BÁRBARA MONTES is a child psychologist and avid reader. Together they present anew adventure and mystery collection for children over seven years old, filled with frantic and heart-pounding action.",,,192,"14,5 x 21 cm",,tapa dura,9788417921378,,,,,,,,,,,,g,,,true,,,true,,,active
